subject,gender,age,education,income,dummyconf,dummyxprob,dummyyprob,trialn,vignette,conf,xprob,yprob,datetime
3kv035yzurp,woman,63,16,20to40k,4,90,10,3,L10,0,50,50,2021-12-13 21:20:00.200333
3kv035yzurp,woman,63,16,20to40k,4,90,10,4,G1,0,50,50,2021-12-13 21:20:00.200333
3kv035yzurp,woman,63,16,20to40k,4,90,10,5,L2,3,3,97,2021-12-13 21:20:00.200333
3kv035yzurp,woman,63,16,20to40k,4,90,10,6,L11,3,20,80,2021-12-13 21:20:00.200333
3kv035yzurp,woman,63,16,20to40k,4,90,10,7,G9,3,50,50,2021-12-13 21:20:00.200333
3kv035yzurp,woman,63,16,20to40k,4,90,10,8,G11,4,50,50,2021-12-13 21:20:00.200333
3kv035yzurp,woman,63,16,20to40k,4,90,10,9,L5,3,3,97,2021-12-13 21:20:00.200333
3kv035yzurp,woman,63,16,20to40k,4,90,10,10,L1,3,50,50,2021-12-13 21:20:00.200333
bsh235yzruw,man,28,16,40to60K,4,100,0,1,G1,0,10,90,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,2,G5,1,50,50,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,3,G2,1,50,50,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,4,L10,0,50,50,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,5,L1,0,20,80,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,6,G9,0,50,50,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,7,L2,2,25,75,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,8,L11,0,50,50,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,9,L5,0,50,50,2021-12-13 21:47:29.967608
bsh235yzruw,man,28,16,40to60K,4,100,0,10,G11,0,50,50,2021-12-13 21:47:29.967608
gcrm35yzw07,man,33,12,40to60K,3,25,75,1,G5,3,49,51,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,2,G2,4,50,50,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,3,G9,4,39,61,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,4,G11,4,50,50,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,5,L11,3,40,60,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,6,L1,4,50,50,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,7,L10,4,50,50,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,8,L2,4,50,50,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,9,L5,4,50,50,2021-12-13 21:28:33.795482
gcrm35yzw07,man,33,12,40to60K,3,25,75,10,G1,4,42,58,2021-12-13 21:28:33.795482
7xr035yz8ct,woman,60,16,>100k,3,70,30,1,L5,2,56,44,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,2,G9,2,31,69,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,3,G1,1,50,50,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,4,G2,2,50,50,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,5,G11,2,50,50,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,6,L10,3,3,97,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,7,G5,2,50,50,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,8,L2,2,7,93,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,9,L1,1,50,50,2021-12-13 21:22:37.509734
7xr035yz8ct,woman,60,16,>100k,3,70,30,10,L11,3,8,92,2021-12-13 21:22:37.509734
6f1w35yzemv,woman,55,15,40to60K,3,90,10,1,G5,0,50,50,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,2,G2,1,60,40,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,3,L10,1,30,70,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,4,L1,0,65,35,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,5,G11,0,55,45,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,6,L5,1,43,57,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,7,L2,2,25,75,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,8,G1,2,20,80,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,9,L11,1,75,25,2021-12-13 21:16:58.399454
6f1w35yzemv,woman,55,15,40to60K,3,90,10,10,G9,0,49,51,2021-12-13 21:16:58.399454
sn0f35yzu6g,man,26,13,20to40k,3,100,0,1,G2,3,100,0,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,2,L10,2,0,100,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,3,G11,1,100,0,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,4,G1,0,100,0,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,5,L5,3,100,0,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,6,G9,0,0,100,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,7,L11,4,100,0,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,8,L2,3,100,0,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,9,L1,2,100,0,2021-12-13 21:03:30.931676
sn0f35yzu6g,man,26,13,20to40k,3,100,0,10,G5,1,0,100,2021-12-13 21:03:30.931676
p7q835yz9ru,man,38,14,20to40k,3,75,25,1,L1,0,37,63,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,2,G2,2,54,46,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,3,G9,1,66,34,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,4,G11,1,39,61,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,5,L5,2,67,33,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,6,L10,1,63,37,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,7,G1,2,79,21,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,8,L2,3,29,71,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,9,G5,1,50,50,2021-12-13 21:02:28.826187
p7q835yz9ru,man,38,14,20to40k,3,75,25,10,L11,2,43,57,2021-12-13 21:02:28.826187
05vg35yzrtl,woman,39,14,40to60K,4,97,3,1,L11,2,56,44,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,2,L5,2,27,73,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,3,L2,3,25,75,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,4,L10,4,48,52,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,5,L1,1,40,60,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,6,G5,0,65,35,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,7,G9,2,39,61,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,8,G2,2,43,57,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,9,G11,1,83,17,2021-12-13 21:30:38.184215
05vg35yzrtl,woman,39,14,40to60K,4,97,3,10,G1,4,54,46,2021-12-13 21:30:38.184215
jf7035yzo2p,woman,43,14,20to40k,3,97,3,1,L2,2,50,50,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,2,L11,3,75,25,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,3,L1,1,20,80,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,4,L5,2,50,50,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,5,L10,2,70,30,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,6,G11,2,50,50,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,7,G1,2,20,80,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,8,G9,1,50,50,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,9,G5,2,65,35,2021-12-13 21:28:13.390249
jf7035yzo2p,woman,43,14,20to40k,3,97,3,10,G2,1,41,59,2021-12-13 21:28:13.390249
i1aw35yzuuy,man,33,17,60to80k,4,95,5,1,G2,1,35,65,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,2,L1,0,50,50,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,3,G5,0,50,50,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,4,L11,1,30,70,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,5,L2,1,30,70,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,6,L10,0,50,50,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,7,G11,1,50,50,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,8,L5,0,50,50,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,9,G9,0,50,50,2021-12-13 21:24:24.750698
i1aw35yzuuy,man,33,17,60to80k,4,95,5,10,G1,1,40,60,2021-12-13 21:24:24.750698
w5mj35yzr60,man,33,15,80to100k,3,92,8,1,G11,0,61,39,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,2,L1,1,50,50,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,3,G5,1,50,50,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,4,L11,1,60,40,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,5,G2,2,65,35,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,6,G1,0,50,50,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,7,L5,0,40,60,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,8,G9,1,40,60,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,9,L2,1,50,50,2021-12-13 21:26:49.796618
w5mj35yzr60,man,33,15,80to100k,3,92,8,10,L10,0,63,37,2021-12-13 21:26:49.796618
29zz35yza0u,man,54,19,>100k,3,95,5,1,L11,2,60,40,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,2,G5,1,50,50,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,3,G11,2,50,50,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,4,G1,3,50,50,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,5,L2,3,20,80,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,6,L5,2,50,50,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,7,G9,1,50,50,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,8,L1,3,50,50,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,9,G2,3,10,90,2021-12-13 21:02:31.772752
29zz35yza0u,man,54,19,>100k,3,95,5,10,L10,1,15,85,2021-12-13 21:02:31.772752
1wwz35yzpea,man,30,17,40to60K,4,81,19,1,G2,3,32,68,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,2,L11,3,69,31,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,3,G9,2,53,47,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,4,L10,2,48,52,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,5,L1,1,48,52,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,6,G5,4,50,50,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,7,L2,3,49,51,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,8,G11,1,71,29,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,9,G1,2,50,50,2021-12-13 21:09:28.377315
1wwz35yzpea,man,30,17,40to60K,4,81,19,10,L5,2,50,50,2021-12-13 21:09:28.377315
0e3d35yzba6,man,34,14,20to40k,4,99,1,1,L2,4,47,53,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,2,G1,4,1,99,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,3,L10,4,46,54,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,4,G5,4,34,66,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,5,G11,4,14,86,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,6,G9,4,64,36,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,7,L1,4,95,5,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,8,L11,4,77,23,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,9,G2,4,68,32,2021-12-13 21:04:08.918220
0e3d35yzba6,man,34,14,20to40k,4,99,1,10,L5,4,65,35,2021-12-13 21:04:08.918220
pvee35yzocn,man,22,16,60to80k,4,97,3,1,L2,0,46,54,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,2,L1,0,50,50,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,3,G11,0,50,50,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,4,L5,0,70,30,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,5,L11,1,42,58,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,6,L10,0,25,75,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,7,G9,0,44,56,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,8,G2,2,10,90,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,9,G1,0,50,50,2021-12-13 21:04:14.743806
pvee35yzocn,man,22,16,60to80k,4,97,3,10,G5,0,54,46,2021-12-13 21:04:14.743806
xjoy35yzz4l,man,34,13,<20k,3,89,11,1,G5,3,36,64,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,2,G2,3,20,80,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,3,L11,3,70,30,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,4,L1,3,44,56,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,5,G9,3,61,39,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,6,L5,3,40,60,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,7,L2,3,32,68,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,8,G1,3,50,50,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,9,G11,3,24,76,2021-12-13 21:02:08.282686
xjoy35yzz4l,man,34,13,<20k,3,89,11,10,L10,2,30,70,2021-12-13 21:02:08.282686
dzv435yzh6n,man,71,20,40to60K,3,80,20,1,L2,3,25,75,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,2,L5,3,50,50,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,3,G1,3,50,50,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,4,L11,2,25,75,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,5,G2,3,25,75,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,6,G9,3,50,50,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,7,L10,3,15,85,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,8,G11,3,50,50,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,9,L1,2,50,50,2021-12-13 21:56:56.366207
dzv435yzh6n,man,71,20,40to60K,3,80,20,10,G5,3,50,50,2021-12-13 21:56:56.366207
tjjc35yzom7,other,35,14,<20k,3,88,12,1,G9,2,50,50,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,2,L2,2,50,50,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,3,G5,0,50,50,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,4,L1,0,50,50,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,5,G11,2,69,31,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,6,G2,0,28,72,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,7,L5,0,62,38,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,8,L11,0,70,30,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,9,G1,0,50,50,2021-12-13 21:11:27.662919
tjjc35yzom7,other,35,14,<20k,3,88,12,10,L10,0,15,85,2021-12-13 21:11:27.662919
pas135yzyi3,woman,46,12,40to60K,3,84,16,1,G1,2,20,80,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,2,G2,0,24,76,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,3,G9,0,49,51,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,4,L10,1,55,45,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,5,L5,0,50,50,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,6,L11,2,32,68,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,7,G11,1,43,57,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,8,L2,0,50,50,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,9,L1,2,10,90,2021-12-13 21:03:21.465361
pas135yzyi3,woman,46,12,40to60K,3,84,16,10,G5,0,45,55,2021-12-13 21:03:21.465361
h8ci35yz02h,man,34,14,na,2,64,36,1,G11,2,54,46,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,2,G1,2,64,36,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,3,G2,2,65,35,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,4,L5,2,67,33,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,5,L10,2,69,31,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,6,L1,2,41,59,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,7,G9,2,68,32,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,8,G5,2,56,44,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,9,L11,2,62,38,2021-12-13 21:14:41.978855
h8ci35yz02h,man,34,14,na,2,64,36,10,L2,2,62,38,2021-12-13 21:14:41.978855
audg35yz0ap,man,35,12,20to40k,4,95,5,1,L2,2,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,2,G1,0,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,3,G9,0,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,4,L5,3,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,5,L10,2,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,6,G11,0,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,7,L1,2,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,8,L11,3,75,25,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,9,G5,0,50,50,2021-12-13 21:11:23.049187
audg35yz0ap,man,35,12,20to40k,4,95,5,10,G2,0,50,50,2021-12-13 21:11:23.049187
bqku35yzo1g,woman,27,11,40to60K,3,95,5,1,G9,1,50,50,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,2,L5,1,50,50,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,3,L10,0,40,60,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,4,L2,1,30,70,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,5,L1,1,50,50,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,6,L11,2,80,20,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,7,G11,2,50,50,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,8,G5,2,50,50,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,9,G2,2,30,70,2021-12-13 21:22:44.669756
bqku35yzo1g,woman,27,11,40to60K,3,95,5,10,G1,1,50,50,2021-12-13 21:22:44.669756
na5n35yzhg4,woman,51,16,80to100k,3,75,25,1,G1,0,50,50,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,2,L10,1,20,80,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,3,L2,2,10,90,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,4,G9,4,50,50,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,5,G5,3,50,50,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,6,L11,1,30,70,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,7,G2,3,50,50,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,8,G11,4,50,50,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,9,L5,3,1,99,2021-12-13 21:12:14.011284
na5n35yzhg4,woman,51,16,80to100k,3,75,25,10,L1,2,50,50,2021-12-13 21:12:14.011284
zzj735yzh0c,woman,42,16,40to60K,2,95,5,1,L1,0,50,50,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,2,G2,1,65,35,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,3,G11,0,50,50,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,4,G5,1,50,50,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,5,G9,1,50,50,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,6,G1,0,50,50,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,7,L2,1,30,70,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,8,L10,0,25,75,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,9,L11,0,20,80,2021-12-13 21:11:37.736392
zzj735yzh0c,woman,42,16,40to60K,2,95,5,10,L5,0,50,50,2021-12-13 21:11:37.736392
s3e035yz7v3,man,40,13,20to40k,4,99,1,1,L11,2,40,60,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,2,L1,4,50,50,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,3,L10,3,30,70,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,4,L5,3,50,50,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,5,L2,2,20,80,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,6,G9,3,50,50,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,7,G1,4,50,50,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,8,G11,1,40,60,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,9,G5,1,50,50,2021-12-13 21:11:56.157060
s3e035yz7v3,man,40,13,20to40k,4,99,1,10,G2,2,55,45,2021-12-13 21:11:56.157060
clns35yz415,man,21,15,20to40k,3,0,100,1,G9,2,55,45,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,2,L1,3,25,75,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,3,L11,3,90,10,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,4,G2,4,25,75,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,5,L5,0,50,50,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,6,G1,2,25,75,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,7,G11,3,30,70,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,8,L2,4,75,25,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,9,L10,4,100,0,2021-12-13 21:08:00.189832
clns35yz415,man,21,15,20to40k,3,0,100,10,G5,0,50,50,2021-12-13 21:08:00.189832
p5j635yzq21,man,34,12,40to60K,3,80,20,1,L11,2,59,41,2021-12-13 21:08:10.881394
