subject,gender,age,education,income,dummyconf,dummyxprob,dummyyprob,trialn,vignette,conf,xprob,yprob
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,3,G2,4,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,4,G9,4,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,5,L5,4,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,6,L1,4,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,7,L11,4,45,55
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,8,L10,4,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,9,G11,4,50,50
m27n35yzw3y,woman,49,masters degree,80to100k,4,90,10,10,L2,4,50,50
ppdk35yzhmk,man,43,14,40to60K,2,51,49,1,L1,3,51,49
ppdk35yzhmk,man,43,14,40to60K,2,51,49,2,G2,2,59,41
ppdk35yzhmk,man,43,14,40to60K,2,51,49,3,G5,3,41,59
ppdk35yzhmk,man,43,14,40to60K,2,51,49,4,L11,3,42,58
ppdk35yzhmk,man,43,14,40to60K,2,51,49,5,G1,4,62,38
ppdk35yzhmk,man,43,14,40to60K,2,51,49,6,L2,4,65,35
ppdk35yzhmk,man,43,14,40to60K,2,51,49,7,L5,2,47,53
ppdk35yzhmk,man,43,14,40to60K,2,51,49,8,G9,2,33,67
ppdk35yzhmk,man,43,14,40to60K,2,51,49,9,G11,2,41,59
ppdk35yzhmk,man,43,14,40to60K,2,51,49,10,L10,3,55,45
u3kl35yzvv2,man,50,16,>100k,4,90,10,1,L2,3,80,20
u3kl35yzvv2,man,50,16,>100k,4,90,10,2,L1,4,50,50
u3kl35yzvv2,man,50,16,>100k,4,90,10,3,G9,1,50,50
u3kl35yzvv2,man,50,16,>100k,4,90,10,4,G5,1,50,50
u3kl35yzvv2,man,50,16,>100k,4,90,10,5,G2,2,35,65
u3kl35yzvv2,man,50,16,>100k,4,90,10,6,L11,3,80,20
u3kl35yzvv2,man,50,16,>100k,4,90,10,7,G1,3,50,50
u3kl35yzvv2,man,50,16,>100k,4,90,10,8,L10,3,90,10
u3kl35yzvv2,man,50,16,>100k,4,90,10,9,G11,4,50,50
u3kl35yzvv2,man,50,16,>100k,4,90,10,10,L5,3,50,50
1ffu35yz5ks,man,29,16,60to80k,2,85,15,1,L2,3,80,20
1ffu35yz5ks,man,29,16,60to80k,2,85,15,2,L1,3,50,50
1ffu35yz5ks,man,29,16,60to80k,2,85,15,3,G9,4,50,50
1ffu35yz5ks,man,29,16,60to80k,2,85,15,4,G5,1,50,50
1ffu35yz5ks,man,29,16,60to80k,2,85,15,5,G11,2,50,50
1ffu35yz5ks,man,29,16,60to80k,2,85,15,6,G2,3,20,80
1ffu35yz5ks,man,29,16,60to80k,2,85,15,7,L11,4,80,20
1ffu35yz5ks,man,29,16,60to80k,2,85,15,8,G1,4,50,50
1ffu35yz5ks,man,29,16,60to80k,2,85,15,9,L10,2,50,50
1ffu35yz5ks,man,29,16,60to80k,2,85,15,10,L5,2,50,50
ml7a35yzymu,woman,26,16,>100k,3,73,27,1,G2,2,54,46
ml7a35yzymu,woman,26,16,>100k,3,73,27,2,L1,2,27,73
ml7a35yzymu,woman,26,16,>100k,3,73,27,3,L5,2,50,50
ml7a35yzymu,woman,26,16,>100k,3,73,27,4,L10,2,57,43
ml7a35yzymu,woman,26,16,>100k,3,73,27,5,G11,2,53,47
ml7a35yzymu,woman,26,16,>100k,3,73,27,6,G9,3,78,22
ml7a35yzymu,woman,26,16,>100k,3,73,27,7,G1,2,50,50
ml7a35yzymu,woman,26,16,>100k,3,73,27,8,L2,2,50,50
ml7a35yzymu,woman,26,16,>100k,3,73,27,9,L11,2,51,49
ml7a35yzymu,woman,26,16,>100k,3,73,27,10,G5,2,51,49
qotd35yz8eq,man,33,14,<20k,1,75,25,1,G1,0,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,2,G2,0,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,3,G11,2,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,4,L5,0,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,5,L1,0,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,6,L10,0,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,7,L2,0,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,8,L11,1,75,25
qotd35yz8eq,man,33,14,<20k,1,75,25,9,G5,0,50,50
qotd35yz8eq,man,33,14,<20k,1,75,25,10,G9,0,50,50
wkxd35yz0ya,man,54,14,40to60K,2,75,25,1,G9,1,50,50
wkxd35yz0ya,man,54,14,40to60K,2,75,25,2,L5,0,67,33
wkxd35yz0ya,man,54,14,40to60K,2,75,25,3,L1,0,50,50
wkxd35yz0ya,man,54,14,40to60K,2,75,25,4,G2,1,60,40
wkxd35yz0ya,man,54,14,40to60K,2,75,25,5,L10,0,55,45
wkxd35yz0ya,man,54,14,40to60K,2,75,25,6,L11,1,65,35
wkxd35yz0ya,man,54,14,40to60K,2,75,25,7,G11,0,50,50
wkxd35yz0ya,man,54,14,40to60K,2,75,25,8,L2,1,30,70
wkxd35yz0ya,man,54,14,40to60K,2,75,25,9,G5,0,53,47
wkxd35yz0ya,man,54,14,40to60K,2,75,25,10,G1,1,50,50
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,1,G2,3,50,50
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,2,L1,0,50,50
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,3,L5,0,50,50
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,4,G11,0,50,50
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,5,L11,3,25,75
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,6,L2,3,20,80
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,7,G1,0,50,50
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,8,G9,0,50,50
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,9,L10,2,38,62
7f0v35yzqyk,woman,39,14,20to40k,4,95,5,10,G5,4,100,0
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,1,L5,1,33,67
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,2,L2,2,52,48
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,3,L1,4,50,50
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,4,G9,2,38,62
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,5,L10,3,32,68
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,6,G2,3,51,49
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,7,G5,2,50,50
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,8,L11,3,50,50
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,9,G11,4,50,50
tm2s35yzmpw,woman,44,13,20to40k,4,94,6,10,G1,4,50,50
2qil35yzuvu,woman,59,14,40to60K,4,92,8,1,L10,2,30,70
2qil35yzuvu,woman,59,14,40to60K,4,92,8,2,G1,0,20,80
2qil35yzuvu,woman,59,14,40to60K,4,92,8,3,G5,1,50,50
2qil35yzuvu,woman,59,14,40to60K,4,92,8,4,G2,1,50,50
2qil35yzuvu,woman,59,14,40to60K,4,92,8,5,G11,1,50,50
2qil35yzuvu,woman,59,14,40to60K,4,92,8,6,G9,1,50,50
2qil35yzuvu,woman,59,14,40to60K,4,92,8,7,L5,1,50,50
2qil35yzuvu,woman,59,14,40to60K,4,92,8,8,L11,2,35,65
2qil35yzuvu,woman,59,14,40to60K,4,92,8,9,L2,1,40,60
2qil35yzuvu,woman,59,14,40to60K,4,92,8,10,L1,0,20,80
ilj535yzc7b,woman,28,16,80to100k,3,85,15,1,G2,3,50,50
ilj535yzc7b,woman,28,16,80to100k,3,85,15,2,L5,2,50,50
ilj535yzc7b,woman,28,16,80to100k,3,85,15,3,G9,2,50,50
ilj535yzc7b,woman,28,16,80to100k,3,85,15,4,G1,0,35,65
ilj535yzc7b,woman,28,16,80to100k,3,85,15,5,L2,2,50,50
ilj535yzc7b,woman,28,16,80to100k,3,85,15,6,L11,1,50,50
ilj535yzc7b,woman,28,16,80to100k,3,85,15,7,G5,0,40,60
ilj535yzc7b,woman,28,16,80to100k,3,85,15,8,L1,0,70,30
ilj535yzc7b,woman,28,16,80to100k,3,85,15,9,L10,1,50,50
ilj535yzc7b,woman,28,16,80to100k,3,85,15,10,G11,3,50,50
8l0w35yz6xu,man,31,16,20to40k,4,50,50,1,G5,4,1,99
8l0w35yz6xu,man,31,16,20to40k,4,50,50,2,L2,2,50,50
8l0w35yz6xu,man,31,16,20to40k,4,50,50,3,G9,1,10,90
8l0w35yz6xu,man,31,16,20to40k,4,50,50,4,L10,4,50,50
8l0w35yz6xu,man,31,16,20to40k,4,50,50,5,L5,3,1,99
8l0w35yz6xu,man,31,16,20to40k,4,50,50,6,G1,4,50,50
8l0w35yz6xu,man,31,16,20to40k,4,50,50,7,G11,4,50,50
8l0w35yz6xu,man,31,16,20to40k,4,50,50,8,L11,1,5,95
8l0w35yz6xu,man,31,16,20to40k,4,50,50,9,G2,2,50,50
8l0w35yz6xu,man,31,16,20to40k,4,50,50,10,L1,4,50,50
71x335yztcm,man,35,16,60to80k,2,71,29,1,G1,3,65,35
71x335yztcm,man,35,16,60to80k,2,71,29,2,L5,3,72,28
71x335yztcm,man,35,16,60to80k,2,71,29,3,L10,3,82,18
71x335yztcm,man,35,16,60to80k,2,71,29,4,G9,1,42,58
71x335yztcm,man,35,16,60to80k,2,71,29,5,L1,2,44,56
71x335yztcm,man,35,16,60to80k,2,71,29,6,L2,2,38,62
71x335yztcm,man,35,16,60to80k,2,71,29,7,L11,2,36,64
71x335yztcm,man,35,16,60to80k,2,71,29,8,G5,2,35,65
71x335yztcm,man,35,16,60to80k,2,71,29,9,G11,2,38,62
71x335yztcm,man,35,16,60to80k,2,71,29,10,G2,2,48,52
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,1,L11,4,24,76
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,2,L1,4,50,50
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,3,G11,4,50,50
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,4,L10,4,50,50
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,5,L2,3,20,80
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,6,G5,3,50,50
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,7,G1,4,50,50
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,8,G9,3,68,32
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,9,G2,4,75,25
yjir35yz9g0,woman,25,undergraduate bachelor,>100k,3,75,25,10,L5,3,50,50
jskn35yzih9,man,28,16,na,3,68,32,1,L1,2,63,37
jskn35yzih9,man,28,16,na,3,68,32,2,L5,2,36,64
jskn35yzih9,man,28,16,na,3,68,32,3,G2,4,20,80
jskn35yzih9,man,28,16,na,3,68,32,4,G9,2,51,49
jskn35yzih9,man,28,16,na,3,68,32,5,L11,3,14,86
jskn35yzih9,man,28,16,na,3,68,32,6,G1,4,1,99
jskn35yzih9,man,28,16,na,3,68,32,7,G11,2,50,50
jskn35yzih9,man,28,16,na,3,68,32,8,L10,3,25,75
jskn35yzih9,man,28,16,na,3,68,32,9,L2,3,35,65
jskn35yzih9,man,28,16,na,3,68,32,10,G5,3,22,78
juzv35yzntd,man,35,digree,20to40k,2,51,49,1,G1,1,42,58
juzv35yzntd,man,35,digree,20to40k,2,51,49,2,G9,1,56,44
juzv35yzntd,man,35,digree,20to40k,2,51,49,3,G5,1,62,38
juzv35yzntd,man,35,digree,20to40k,2,51,49,4,L11,2,61,39
juzv35yzntd,man,35,digree,20to40k,2,51,49,5,G2,1,67,33
juzv35yzntd,man,35,digree,20to40k,2,51,49,6,G11,2,80,20
juzv35yzntd,man,35,digree,20to40k,2,51,49,7,L1,3,64,36
juzv35yzntd,man,35,digree,20to40k,2,51,49,8,L10,1,60,40
juzv35yzntd,man,35,digree,20to40k,2,51,49,9,L5,2,73,27
juzv35yzntd,man,35,digree,20to40k,2,51,49,10,L2,2,29,71
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,1,G1,3,50,50
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,2,G11,2,50,50
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,3,L2,1,70,30
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,4,G5,0,50,50
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,5,L11,2,80,20
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,6,L10,2,20,80
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,7,G2,1,29,71
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,8,G9,2,50,50
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,9,L5,1,30,70
ky4e35yzmvo,woman,56,12,60to80k,3,70,30,10,L1,2,65,35
v9rv35yz4dc,man,33,13,60to80k,3,90,10,1,L1,3,50,50
v9rv35yz4dc,man,33,13,60to80k,3,90,10,2,L11,4,50,50
v9rv35yz4dc,man,33,13,60to80k,3,90,10,3,L2,2,55,45
v9rv35yz4dc,man,33,13,60to80k,3,90,10,4,G11,4,50,50
v9rv35yz4dc,man,33,13,60to80k,3,90,10,5,G1,4,50,50
v9rv35yz4dc,man,33,13,60to80k,3,90,10,6,G5,4,50,50
v9rv35yz4dc,man,33,13,60to80k,3,90,10,7,G9,4,50,50
v9rv35yz4dc,man,33,13,60to80k,3,90,10,8,L10,4,50,50
v9rv35yz4dc,man,33,13,60to80k,3,90,10,9,G2,3,35,65
v9rv35yz4dc,man,33,13,60to80k,3,90,10,10,L5,4,50,50
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,1,G5,2,50,50
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,2,G11,2,50,50
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,3,L11,0,70,30
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,4,G2,3,30,70
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,5,L1,3,50,50
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,6,L5,1,50,50
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,7,L10,3,5,95
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,8,L2,3,20,80
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,9,G1,3,50,50
9mqd35yzoz4,woman,37,16,20to40k,3,90,10,10,G9,1,50,50
upmd35yzwph,man,50,16,60to80k,3,78,22,1,L5,2,50,50
upmd35yzwph,man,50,16,60to80k,3,78,22,2,G1,0,50,50
upmd35yzwph,man,50,16,60to80k,3,78,22,3,G9,0,25,75
upmd35yzwph,man,50,16,60to80k,3,78,22,4,L2,3,36,64
upmd35yzwph,man,50,16,60to80k,3,78,22,5,G5,1,50,50
upmd35yzwph,man,50,16,60to80k,3,78,22,6,L11,3,5,95
upmd35yzwph,man,50,16,60to80k,3,78,22,7,G11,3,50,50
upmd35yzwph,man,50,16,60to80k,3,78,22,8,L10,1,50,50
upmd35yzwph,man,50,16,60to80k,3,78,22,9,G2,3,50,50
upmd35yzwph,man,50,16,60to80k,3,78,22,10,L1,2,72,28
k19e35yz8pm,woman,38,18,60to80k,3,90,10,1,L2,2,25,75
k19e35yz8pm,woman,38,18,60to80k,3,90,10,2,G1,2,50,50
k19e35yz8pm,woman,38,18,60to80k,3,90,10,3,L10,1,25,75
k19e35yz8pm,woman,38,18,60to80k,3,90,10,4,G9,1,40,60
k19e35yz8pm,woman,38,18,60to80k,3,90,10,5,L11,2,30,70
k19e35yz8pm,woman,38,18,60to80k,3,90,10,6,L5,2,50,50
k19e35yz8pm,woman,38,18,60to80k,3,90,10,7,G11,3,50,50
k19e35yz8pm,woman,38,18,60to80k,3,90,10,8,L1,2,50,50
k19e35yz8pm,woman,38,18,60to80k,3,90,10,9,G2,3,25,75
k19e35yz8pm,woman,38,18,60to80k,3,90,10,10,G5,2,50,50
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,1,G2,0,35,65
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,2,G1,0,50,50
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,3,G9,0,50,50
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,4,L11,1,60,40
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,5,L2,2,10,90
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,6,G5,0,75,25
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,7,L10,0,50,50
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,8,G11,0,50,50
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,9,L1,0,25,75
4fvc35yz8j1,woman,49,16,80to100k,3,85,15,10,L5,0,75,25
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,1,G2,2,60,40
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,2,G5,3,80,20
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,3,L1,3,50,50
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,4,G9,2,50,50
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,5,L2,2,60,40
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,6,L11,2,45,55
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,7,G11,4,50,50
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,8,L10,1,30,70
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,9,G1,4,50,50
ddvn35yzlbl,woman,52,16,40to60K,3,69,31,10,L5,2,45,55
65vk35yzv46,man,33,15,40to60K,3,90,10,1,G9,4,50,50
65vk35yzv46,man,33,15,40to60K,3,90,10,2,G11,3,40,60
65vk35yzv46,man,33,15,40to60K,3,90,10,3,G2,4,35,65
65vk35yzv46,man,33,15,40to60K,3,90,10,4,G1,4,3,97
65vk35yzv46,man,33,15,40to60K,3,90,10,5,G5,1,50,50
65vk35yzv46,man,33,15,40to60K,3,90,10,6,L10,2,25,75
65vk35yzv46,man,33,15,40to60K,3,90,10,7,L11,2,60,40
65vk35yzv46,man,33,15,40to60K,3,90,10,8,L1,3,35,65
65vk35yzv46,man,33,15,40to60K,3,90,10,9,L2,4,15,85
65vk35yzv46,man,33,15,40to60K,3,90,10,10,L5,3,51,49
3vll35yztus,woman,43,18,80to100k,4,92,8,1,G11,2,50,50
3vll35yztus,woman,43,18,80to100k,4,92,8,2,G9,3,79,21
3vll35yztus,woman,43,18,80to100k,4,92,8,3,L2,2,50,50
3vll35yztus,woman,43,18,80to100k,4,92,8,4,L5,2,14,86
3vll35yztus,woman,43,18,80to100k,4,92,8,5,L1,4,50,50
3vll35yztus,woman,43,18,80to100k,4,92,8,6,L11,2,43,57
3vll35yztus,woman,43,18,80to100k,4,92,8,7,G2,2,39,61
3vll35yztus,woman,43,18,80to100k,4,92,8,8,G5,2,40,60
3vll35yztus,woman,43,18,80to100k,4,92,8,9,L10,3,51,49
3vll35yztus,woman,43,18,80to100k,4,92,8,10,G1,4,50,50
fl9735yzb61,man,46,24,<20k,2,11,89,1,G5,2,51,49
fl9735yzb61,man,46,24,<20k,2,11,89,2,G2,2,49,51
fl9735yzb61,man,46,24,<20k,2,11,89,3,L11,1,82,18
fl9735yzb61,man,46,24,<20k,2,11,89,4,G11,1,50,50
fl9735yzb61,man,46,24,<20k,2,11,89,5,L1,2,50,50
fl9735yzb61,man,46,24,<20k,2,11,89,6,L10,1,50,50
fl9735yzb61,man,46,24,<20k,2,11,89,7,L5,1,50,50
fl9735yzb61,man,46,24,<20k,2,11,89,8,L2,1,50,50
fl9735yzb61,man,46,24,<20k,2,11,89,9,G1,1,50,50
fl9735yzb61,man,46,24,<20k,2,11,89,10,G9,1,50,50
w7l335yz7hk,woman,40,15,60to80k,3,0,100,1,L10,2,5,95
w7l335yz7hk,woman,40,15,60to80k,3,0,100,2,L11,2,20,80
w7l335yz7hk,woman,40,15,60to80k,3,0,100,3,L5,3,50,50
w7l335yz7hk,woman,40,15,60to80k,3,0,100,4,G11,2,50,50
w7l335yz7hk,woman,40,15,60to80k,3,0,100,5,L2,2,50,50
w7l335yz7hk,woman,40,15,60to80k,3,0,100,6,G1,2,5,95
w7l335yz7hk,woman,40,15,60to80k,3,0,100,7,G5,2,50,50
w7l335yz7hk,woman,40,15,60to80k,3,0,100,8,G9,2,50,50
w7l335yz7hk,woman,40,15,60to80k,3,0,100,9,G2,2,10,90
w7l335yz7hk,woman,40,15,60to80k,3,0,100,10,L1,1,5,95
gnej35yzg2h,woman,22,6,40to60K,2,49,51,1,L5,2,45,55
gnej35yzg2h,woman,22,6,40to60K,2,49,51,2,G11,1,15,85
gnej35yzg2h,woman,22,6,40to60K,2,49,51,3,G1,3,66,34
gnej35yzg2h,woman,22,6,40to60K,2,49,51,4,L2,2,54,46
gnej35yzg2h,woman,22,6,40to60K,2,49,51,5,G5,2,45,55
gnej35yzg2h,woman,22,6,40to60K,2,49,51,6,L10,2,48,52
gnej35yzg2h,woman,22,6,40to60K,2,49,51,7,L1,2,28,72
gnej35yzg2h,woman,22,6,40to60K,2,49,51,8,L11,2,35,65
gnej35yzg2h,woman,22,6,40to60K,2,49,51,9,G9,2,41,59
gnej35yzg2h,woman,22,6,40to60K,2,49,51,10,G2,2,33,67
zq3n35yz6ev,man,33,14,80to100k,4,92,8,1,L10,0,40,60
zq3n35yz6ev,man,33,14,80to100k,4,92,8,2,G2,2,40,60
zq3n35yz6ev,man,33,14,80to100k,4,92,8,3,L1,0,5,95
zq3n35yz6ev,man,33,14,80to100k,4,92,8,4,L11,0,30,70
zq3n35yz6ev,man,33,14,80to100k,4,92,8,5,G9,0,50,50
zq3n35yz6ev,man,33,14,80to100k,4,92,8,6,L5,0,50,50
zq3n35yz6ev,man,33,14,80to100k,4,92,8,7,L2,2,25,75
zq3n35yz6ev,man,33,14,80to100k,4,92,8,8,G11,0,50,50
zq3n35yz6ev,man,33,14,80to100k,4,92,8,9,G1,0,1,99
zq3n35yz6ev,man,33,14,80to100k,4,92,8,10,G5,0,50,50
kujw35yzgxj,woman,48,18,40to60K,1,89,11,1,L10,1,42,58
kujw35yzgxj,woman,48,18,40to60K,1,89,11,2,L11,1,35,65
kujw35yzgxj,woman,48,18,40to60K,1,89,11,3,L2,1,66,34
kujw35yzgxj,woman,48,18,40to60K,1,89,11,4,L5,1,49,51
kujw35yzgxj,woman,48,18,40to60K,1,89,11,5,G1,1,26,74
kujw35yzgxj,woman,48,18,40to60K,1,89,11,6,G9,1,31,69
kujw35yzgxj,woman,48,18,40to60K,1,89,11,7,G11,1,53,47
kujw35yzgxj,woman,48,18,40to60K,1,89,11,8,G5,1,34,66
kujw35yzgxj,woman,48,18,40to60K,1,89,11,9,G2,1,11,89
kujw35yzgxj,woman,48,18,40to60K,1,89,11,10,L1,1,27,73
dirh35yzng6,woman,31,12,60to80k,4,100,0,1,L2,2,50,50
dirh35yzng6,woman,31,12,60to80k,4,100,0,2,L5,0,63,37
dirh35yzng6,woman,31,12,60to80k,4,100,0,3,G1,1,30,70
dirh35yzng6,woman,31,12,60to80k,4,100,0,4,G9,0,47,53
dirh35yzng6,woman,31,12,60to80k,4,100,0,5,L10,0,23,77
dirh35yzng6,woman,31,12,60to80k,4,100,0,6,G5,0,50,50
dirh35yzng6,woman,31,12,60to80k,4,100,0,7,G2,3,20,80
dirh35yzng6,woman,31,12,60to80k,4,100,0,8,L11,1,36,64
dirh35yzng6,woman,31,12,60to80k,4,100,0,9,G11,0,63,37
dirh35yzng6,woman,31,12,60to80k,4,100,0,10,L1,1,64,36
am8835yz8wt,man,39,18,60to80k,1,91,9,1,L2,0,50,50
am8835yz8wt,man,39,18,60to80k,1,91,9,2,G1,3,1,99
am8835yz8wt,man,39,18,60to80k,1,91,9,3,G9,0,50,50
am8835yz8wt,man,39,18,60to80k,1,91,9,4,L10,0,5,95
am8835yz8wt,man,39,18,60to80k,1,91,9,5,L5,0,50,50
am8835yz8wt,man,39,18,60to80k,1,91,9,6,L11,0,15,85
am8835yz8wt,man,39,18,60to80k,1,91,9,7,L1,0,1,99
am8835yz8wt,man,39,18,60to80k,1,91,9,8,G11,0,50,50
am8835yz8wt,man,39,18,60to80k,1,91,9,9,G5,0,50,50
am8835yz8wt,man,39,18,60to80k,1,91,9,10,G2,0,50,50
f8ks35yzu2b,man,25,16,<20k,4,95,5,1,G9,2,50,50
f8ks35yzu2b,man,25,16,<20k,4,95,5,2,G11,3,50,50
f8ks35yzu2b,man,25,16,<20k,4,95,5,3,G5,2,50,50
f8ks35yzu2b,man,25,16,<20k,4,95,5,4,G2,2,60,40
f8ks35yzu2b,man,25,16,<20k,4,95,5,5,G1,1,10,90
f8ks35yzu2b,man,25,16,<20k,4,95,5,6,L11,3,65,35
f8ks35yzu2b,man,25,16,<20k,4,95,5,7,L5,2,50,50
f8ks35yzu2b,man,25,16,<20k,4,95,5,8,L10,1,30,70
f8ks35yzu2b,man,25,16,<20k,4,95,5,9,L2,3,20,80
f8ks35yzu2b,man,25,16,<20k,4,95,5,10,L1,1,25,75
kkyd35yzw1o,man,30,12,20to40k,4,90,10,1,G5,0,50,50
kkyd35yzw1o,man,30,12,20to40k,4,90,10,2,G9,0,50,50
kkyd35yzw1o,man,30,12,20to40k,4,90,10,3,G1,3,3,97
kkyd35yzw1o,man,30,12,20to40k,4,90,10,4,G11,0,50,50
kkyd35yzw1o,man,30,12,20to40k,4,90,10,5,G2,3,20,80
kkyd35yzw1o,man,30,12,20to40k,4,90,10,6,L5,0,50,50
kkyd35yzw1o,man,30,12,20to40k,4,90,10,7,L11,2,70,30
kkyd35yzw1o,man,30,12,20to40k,4,90,10,8,L1,3,5,95
kkyd35yzw1o,man,30,12,20to40k,4,90,10,9,L10,2,4,96
kkyd35yzw1o,man,30,12,20to40k,4,90,10,10,L2,2,35,65
livs35yzn9w,man,43,16,>100k,3,70,30,1,G1,4,50,50
livs35yzn9w,man,43,16,>100k,3,70,30,2,G9,2,50,50
livs35yzn9w,man,43,16,>100k,3,70,30,3,L2,3,70,30
livs35yzn9w,man,43,16,>100k,3,70,30,4,G11,1,50,50
livs35yzn9w,man,43,16,>100k,3,70,30,5,G5,1,80,20
livs35yzn9w,man,43,16,>100k,3,70,30,6,L11,3,50,50
livs35yzn9w,man,43,16,>100k,3,70,30,7,L1,4,50,50
livs35yzn9w,man,43,16,>100k,3,70,30,8,L10,2,20,80
livs35yzn9w,man,43,16,>100k,3,70,30,9,G2,3,10,90
livs35yzn9w,man,43,16,>100k,3,70,30,10,L5,1,50,50
zjim35yz62d,woman,60,15,<20k,4,92,8,1,L2,3,25,75
zjim35yz62d,woman,60,15,<20k,4,92,8,2,L10,2,45,55
zjim35yz62d,woman,60,15,<20k,4,92,8,3,L11,1,45,55
zjim35yz62d,woman,60,15,<20k,4,92,8,4,L1,2,50,50
zjim35yz62d,woman,60,15,<20k,4,92,8,5,G5,3,50,50
zjim35yz62d,woman,60,15,<20k,4,92,8,6,G9,2,50,50
zjim35yz62d,woman,60,15,<20k,4,92,8,7,G2,3,40,60
zjim35yz62d,woman,60,15,<20k,4,92,8,8,G1,3,50,50
zjim35yz62d,woman,60,15,<20k,4,92,8,9,G11,1,45,55
zjim35yz62d,woman,60,15,<20k,4,92,8,10,L5,2,50,50
vfu235yzy48,woman,71,16,20to40k,2,75,25,1,L2,2,50,50
vfu235yzy48,woman,71,16,20to40k,2,75,25,2,L5,2,75,25
vfu235yzy48,woman,71,16,20to40k,2,75,25,3,L11,2,10,90
